corp_code,corp_name,stock_code,start_date,end_date,filings,processed_filings,skipped_filings,match_count,matched_filing_count,total_count,has_backlog_keyword,has_backlog_total,latest_total_period,latest_total_eok,status
00127370,삼우이엠씨,026250,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00127802,삼익THK,004380,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00127857,삼익악기,002450,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00127875,삼익제약,014950,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00127909,삼일,032280,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00128032,삼일제약,000520,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00128227,삼정펄프,009770,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00173351,삼진,032750,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00239514,삼진엘앤디,054090,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00128412,삼진제약,005500,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00128546,삼천당제약,000250,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00128607,삼천리자전거,024950,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00239639,삼표시멘트,038500,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00128926,삼현철강,017480,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00267793,삼화기연,033210,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00301112,삼화네트웍스,046390,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00129235,삼화왕관,004450,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00129387,삼화페인트공업,000390,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00129411,삼환기업,000360,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00129615,상보,027580,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
01390876,상상인이안제2호기업인수목적,329560,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
01604371,상상인제3호기업인수목적,415580,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
01717170,상상인제4호스팩,452670,20250408,20260408,1,0,1,0,0,0,False,False,,,no_backlog_signal
00112059,상상인증권,001290,20250408,20260408,1,0,1,0,0,0,False,False,,,no_backlog_signal
00480783,상신이디피,091580,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00760999,상신전자,263810,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00147994,새로닉스,042600,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00305668,새론오토모티브,075180,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
01242241,샌즈랩,411080,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00130091,샘표,007540,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
01167056,샘표식품,248170,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00159005,생고뱅코리아홀딩스,002000,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00224567,샤인시스템,066300,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00173397,서광건설산업,001600,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00373447,서린바이오,038070,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00130383,서부T&D,006730,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00166528,서암기계공업,100660,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
01036446,서연이화,200880,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00130684,서울도시가스,017390,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00305570,서울리거,043710,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00488402,서울바이오시스,092190,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00112998,서울보증보험,031210,20250408,20260408,1,0,1,0,0,0,False,False,,,no_backlog_signal
00130815,서울상호저축은행,016560,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00410915,서울옥션,063170,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00130587,서울전자통신,027040,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00131018,서울제약,018680,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00260745,서울평가정보,036120,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00131197,서원,021050,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00445799,서원인텍,093920,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00131434,서통,001150,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00599285,서플러스글로벌,140070,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00921916,석경에이티,357550,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00131939,선도전기,007610,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
01068658,선샤인푸드,217620,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00238913,선우중공업,068770,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00855093,선진,136490,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00132202,선진뷰티사이언스,086710,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00132114,선진지주,014300,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00299376,선팩테크,054010,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00132628,성문전자,014910,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00132804,성신양회,004980,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00208301,성우몰드,053440,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00132992,성우하이텍,015750,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00133034,성원건설,012090,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00830377,성융광전투자유한공사,900150,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
01274329,성일하이텍,365340,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00133238,성지건설,005980,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00246815,성진산업,037650,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00486370,성창오토텍,080470,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00317210,성호전자,043260,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00258944,세계투어,047600,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00133618,세기상사,002420,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00305695,세니콘,056060,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00133663,세동,053060,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00296069,세라온홀딩스,050600,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
01416572,세림B&G,340440,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00481676,세미텍,081220,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00133812,세방,004360,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00133858,세방전지,004490,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
01575361,세븐브로이맥주,267080,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00103121,세븐코스프,017160,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00133928,세신,004230,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00446831,세실,084450,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00206084,세아메탈,033020,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00106669,세아베스틸지주,001430,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00133991,세아특수강,019440,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00377610,세아홀딩스,058650,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00347877,세영디앤씨,052190,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00609254,세왕,111610,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00362201,세운메디칼,100700,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00173591,세원물산,024830,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00134316,세원정공,021820,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00241120,세원텔레콤,036910,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00108047,세원화성,007910,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00422895,세이브존I&C,067830,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00405074,세이프아시아,066330,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00619020,세종머티리얼즈,135270,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00959229,세종메디칼,258830,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00268002,세종텔레콤,036630,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00406727,세진티에스,067770,20250408,20260408,1,1,0,0,0,0,False,False,,,no_backlog_signal
00461690,세화피앤씨,085980,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00101992,센추리,006750,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
00134051,셀런,013240,20250408,20260408,0,0,0,0,0,0,False,False,,,no_regular_filings
